ContigID,GOSlim_bin
isotig10519,cell organization and biogenesis
GCKDGN103F019X,other biological processes
GCKDGN101AP0PG,DNA metabolism
GCKDGN102DF9PE,transport
isotig32141,death
isotig05626,cell organization and biogenesis
isotig31553,other biological processes
isotig22728,other biological processes
GCKDGN102EHZBC,developmental processes
GCKDGN101CBPG9,transport
isotig05050,other biological processes
isotig24898,protein metabolism
isotig08700,other metabolic processes
isotig32593,cell cycle and proliferation
isotig02328,other biological processes
isotig22374,protein metabolism
GCKDGN102ETG16,protein metabolism
isotig05650,cell organization and biogenesis
isotig28771,protein metabolism
GCKDGN101BL9CF,other metabolic processes
GCKDGN103GV0BC,RNA metabolism
isotig31859,transport
isotig32451,signal transduction
GCKDGN103GLRMW,transport
isotig01676,cell organization and biogenesis
isotig18494,other metabolic processes
GCKDGN103HD5TR,RNA metabolism
isotig05057,other biological processes
GCKDGN101AZLB0,other biological processes
isotig23570,protein metabolism
isotig25600,other metabolic processes
isotig31466,transport
GCKDGN101ASHF8,RNA metabolism
isotig32361,protein metabolism
GCKDGN101BC0MR,cell organization and biogenesis
isotig18752,protein metabolism
GCKDGN101AOQV2,cell cycle and proliferation
isotig28931,DNA metabolism
isotig13295,stress response
isotig23698,other biological processes
isotig22487,protein metabolism
GCKDGN102DZMGG,protein metabolism
isotig04272,RNA metabolism
isotig18136,cell organization and biogenesis
isotig13058,other biological processes
isotig17736,other biological processes
isotig09921,other metabolic processes
GCKDGN103FL4MK,cell cycle and proliferation
GCKDGN103GIUZB,cell cycle and proliferation
isotig01718,other biological processes
isotig25694,other biological processes
GCKDGN102ELTPG,other biological processes
isotig08089,cell-cell signaling
GCKDGN102D9THB,other metabolic processes
GCKDGN101BXHLT,RNA metabolism
GCKDGN102DPHW7,death
isotig14089,other metabolic processes
isotig13449,protein metabolism
isotig20758,transport
GCKDGN103GA9AB,transport
isotig01560,protein metabolism
isotig20276,other biological processes
isotig25763,cell adhesion
isotig08253,other metabolic processes
GCKDGN101CFJ4O,RNA metabolism
isotig24742,other biological processes
isotig01094,protein metabolism
isotig02538,DNA metabolism
isotig04824,signal transduction
GCKDGN103G6DMQ,RNA metabolism
isotig02650,other biological processes
isotig00205,signal transduction
isotig22250,protein metabolism
isotig32952,other biological processes
isotig06473,other metabolic processes
isotig19032,cell organization and biogenesis
isotig22907,other biological processes
isotig00670,stress response
isotig02606,developmental processes
GCKDGN102EKUP7,other biological processes
GCKDGN103GT3JG,other biological processes
GCKDGN103GN37B,other metabolic processes
isotig01514,signal transduction
isotig15982,other metabolic processes
isotig01173,other biological processes
isotig02132,other biological processes
isotig21742,death
isotig30978,other biological processes
isotig00116,other metabolic processes
isotig11064,cell organization and biogenesis
GCKDGN101CFP59,RNA metabolism
isotig06492,transport
GCKDGN102DG83U,signal transduction
isotig01269,other biological processes
isotig11777,cell cycle and proliferation
isotig26463,other metabolic processes
isotig02058,transport
GCKDGN102D8GBP,other biological processes
GE906914,cell organization and biogenesis
GCKDGN103F2NN6,signal transduction
isotig23623,cell organization and biogenesis
isotig02914,transport
isotig06389,developmental processes
isotig22374,death
isotig04838,other metabolic processes
isotig05770,other metabolic processes
GCKDGN101AV4WA,transport
isotig03332,other biological processes
GCKDGN103GVB5F,RNA metabolism
GCKDGN101AJ6V0,other metabolic processes
isotig12114,RNA metabolism
GCKDGN101AXAMK,other biological processes
isotig19425,DNA metabolism
isotig05834,developmental processes
isotig29760,DNA metabolism
GE906603,other biological processes
isotig10823,other metabolic processes
isotig05783,RNA metabolism
isotig05084,other biological processes
isotig05661,RNA metabolism
isotig29195,RNA metabolism
isotig13784,developmental processes
isotig03306,other biological processes
isotig01863,transport
isotig06284,protein metabolism
GCKDGN102ESQHQ,protein metabolism
isotig04465,other metabolic processes
GCKDGN101ANK3P,protein metabolism
isotig17859,cell organization and biogenesis
GCKDGN102EYCDV,cell adhesion
isotig29732,other biological processes
isotig05511,transport
GCKDGN103GKAKE,signal transduction
isotig24512,developmental processes
isotig02410,stress response
isotig25060,cell organization and biogenesis
GE908488,cell cycle and proliferation
isotig11473,other biological processes
isotig03464,other biological processes
isotig02008,protein metabolism
isotig18258,other biological processes
isotig20278,other metabolic processes
GCKDGN101CK9HJ,stress response
isotig11398,other metabolic processes
isotig25845,cell cycle and proliferation
isotig04451,cell organization and biogenesis
isotig29901,transport
GCKDGN103F3B6H,other biological processes
isotig06543,signal transduction
isotig02940,transport
GCKDGN102EG4U7,transport
isotig01008,cell cycle and proliferation
isotig22352,developmental processes
isotig29239,transport
isotig14444,cell organization and biogenesis
isotig03325,developmental processes
isotig10037,DNA metabolism
GCKDGN103FU02E,stress response
isotig10231,other metabolic processes
isotig22154,other metabolic processes
isotig02463,developmental processes
GCKDGN101A8OB0,transport
GCKDGN101BJ3BZ,other metabolic processes
isotig18780,DNA metabolism
isotig03453,death
isotig27501,other biological processes
isotig31582,stress response
isotig05245,transport
isotig22269,protein metabolism
isotig03626,other biological processes
isotig13891,transport
isotig12654,protein metabolism
isotig09498,developmental processes
GCKDGN102ENWPG,transport
GCKDGN102E0O9J,other biological processes
isotig23934,stress response
isotig14778,cell organization and biogenesis
isotig20771,other metabolic processes
isotig24998,signal transduction
GCKDGN101ATPBN,signal transduction
isotig03736,other metabolic processes
isotig17933,protein metabolism
GCKDGN101BPDJQ,RNA metabolism
GCKDGN101CGM9K,stress response
isotig05485,signal transduction
isotig03291,stress response
GCKDGN102DXYI8,developmental processes
isotig14511,DNA metabolism
isotig17538,signal transduction
isotig15575,cell cycle and proliferation
GCKDGN101B29SR,cell adhesion
GCKDGN103HB617,other biological processes
isotig19624,developmental processes
isotig31839,transport
isotig19491,RNA metabolism
GCKDGN102EOP1C,signal transduction
GCKDGN102D64E0,developmental processes
GCKDGN103HJPCL,stress response
isotig20145,RNA metabolism
isotig03920,transport
isotig18109,other metabolic processes
isotig04181,other biological processes
isotig29516,RNA metabolism
isotig19778,other biological processes
isotig19747,stress response
isotig13312,DNA metabolism
isotig27760,developmental processes
isotig04289,RNA metabolism
isotig00154,other metabolic processes
isotig15607,cell organization and biogenesis
isotig17570,other biological processes
GCKDGN102EOFCS,other biological processes
isotig03544,developmental processes
isotig20536,other metabolic processes
isotig29023,other biological processes
GE908488,cell organization and biogenesis
isotig12218,developmental processes
isotig24081,other biological processes
GCKDGN102DH0FQ,cell organization and biogenesis
isotig03442,transport
isotig17131,cell organization and biogenesis
isotig10216,developmental processes
isotig14485,other metabolic processes
isotig30196,death
isotig08309,cell cycle and proliferation
isotig21443,protein metabolism
isotig11031,cell organization and biogenesis
GCKDGN103GRPMS,DNA metabolism
isotig24868,RNA metabolism
isotig16084,cell adhesion
isotig28353,developmental processes
isotig28198,transport
isotig03214,transport
GCKDGN101CD2UG,other metabolic processes
isotig09598,other biological processes
isotig19915,other metabolic processes
isotig19378,other metabolic processes
GCKDGN101BF3HX,cell organization and biogenesis
isotig16719,other metabolic processes
GE910417,signal transduction
GCKDGN101BV64Q,other metabolic processes
isotig28479,other metabolic processes
GCKDGN102DTRF7,stress response
isotig15463,other biological processes
isotig00295,protein metabolism
isotig10409,protein metabolism
isotig11381,other biological processes
isotig19596,cell adhesion
isotig24758,cell organization and biogenesis
isotig10320,protein metabolism
isotig01749,transport
isotig20937,developmental processes
GCKDGN101A4VAF,cell organization and biogenesis
isotig07060,cell organization and biogenesis
isotig29896,other biological processes
GCKDGN103F9KLA,cell organization and biogenesis
isotig02111,cell cycle and proliferation
GCKDGN102EQ5PD,RNA metabolism
GCKDGN103FYTFC,protein metabolism
GCKDGN103GXQOV,transport
isotig33084,cell cycle and proliferation
isotig27280,other metabolic processes
isotig16340,other metabolic processes
GCKDGN101B8MLD,RNA metabolism
isotig00577,other biological processes
isotig13435,developmental processes
isotig11883,cell cycle and proliferation
GE915489,developmental processes
isotig03209,other biological processes
isotig32781,signal transduction
GCKDGN101CD92F,protein metabolism
isotig15729,stress response
isotig10861,other metabolic processes
isotig26276,RNA metabolism
isotig16699,other biological processes
GCKDGN101BB95I,cell adhesion
isotig25294,RNA metabolism
isotig32317,protein metabolism
isotig05886,RNA metabolism
GCKDGN103GVB3L,protein metabolism
isotig04881,RNA metabolism
isotig15207,cell cycle and proliferation
isotig24693,death
isotig08470,developmental processes
isotig14076,cell cycle and proliferation
isotig25042,RNA metabolism
isotig03432,protein metabolism
isotig05230,signal transduction
isotig02838,protein metabolism
isotig18893,other metabolic processes
GCKDGN101CA919,cell cycle and proliferation
isotig05197,other metabolic processes
GCKDGN101B29SR,developmental processes
GCKDGN102E0KY5,other metabolic processes
isotig02710,death
GE914486,other biological processes
isotig06380,cell adhesion
isotig06388,RNA metabolism
isotig03582,protein metabolism
GCKDGN103HDZCI,protein metabolism
GCKDGN101BRHOS,other metabolic processes
GCKDGN102DB6DC,other biological processes
isotig04421,other metabolic processes
isotig26763,other biological processes
GCKDGN101CDTE8,other metabolic processes
GCKDGN101A3YQM,protein metabolism
isotig14473,protein metabolism
isotig04756,RNA metabolism
isotig06791,RNA metabolism
isotig18423,other metabolic processes
isotig01089,transport
GCKDGN103F2P5Y,signal transduction
isotig32125,RNA metabolism
isotig32706,death
isotig29754,death
